#{"t_start": 1746947258.6964107, "env_id": "None"}
r,l,t
1.0,1,22.950084
1.0,1,22.950733
1.0,1,22.951395
1.0,1,22.952018
1.0,1,22.952669
1.0,1,22.953319
1.0,1,22.953941
1.0,1,22.954656
1.0,1,22.955331
1.0,1,22.955952
1.0,1,22.956602
1.0,1,22.957292
-1.0,1,22.957979
1.0,1,22.958733
1.0,1,22.959451
1.0,1,22.960075
1.0,1,22.960744
1.0,1,22.961434
1.0,1,22.962105
1.0,1,22.962758
1.0,1,22.963415
1.0,1,22.96404
1.0,1,22.964691
1.0,1,22.965364
1.0,1,22.966078
1.0,1,22.96673
1.0,1,22.967517
1.0,1,22.968259
1.0,1,22.968971
1.0,1,22.969622
-1.0,1,22.970284
1.0,1,22.970959
1.0,1,22.971614
1.0,1,22.972265
1.0,1,22.972913
1.0,1,22.973564
1.0,1,22.974185
-1.0,1,22.974833
1.0,1,22.975484
1.0,1,22.976146
1.0,1,22.976802
1.0,1,22.977547
1.0,1,22.978243
1.0,1,22.978965
1.0,1,22.979661
1.0,1,22.980312
1.0,1,22.981119
-1.0,1,22.981818
1.0,1,22.982473
1.0,1,22.983096
1.0,1,22.983746
1.0,1,22.984403
1.0,1,22.985026
1.0,1,22.985675
1.0,1,22.98633
1.0,1,22.986952
1.0,1,22.987714
1.0,1,22.98843
1.0,1,22.9891
1.0,1,22.989753
1.0,1,22.990413
1.0,1,22.991036
1.0,1,22.991685
1.0,1,22.992346
-1.0,1,22.992969
1.0,1,22.993624
1.0,1,22.994287
-1.0,1,22.994913
1.0,1,22.99557
1.0,1,22.997957
1.0,1,22.998724
1.0,1,22.999393
1.0,1,23.000028
1.0,1,23.000684
1.0,1,23.00134
1.0,1,23.001976
1.0,1,23.002635
1.0,1,23.003293
1.0,1,23.003922
1.0,1,23.004637
1.0,1,23.005298
1.0,1,23.005932
1.0,1,23.006593
1.0,1,23.007349
1.0,1,23.008082
1.0,1,23.008878
1.0,1,23.00954
-1.0,1,23.010169
1.0,1,23.010834
1.0,1,23.011521
1.0,1,23.012263
1.0,1,23.012897
1.0,1,23.013562
1.0,1,23.014192
1.0,1,23.014847
1.0,1,23.015506
1.0,1,23.01613
1.0,1,23.016839
1.0,1,23.01767
-1.0,1,23.018387
1.0,1,23.019142
1.0,1,23.019934
-1.0,1,23.020805
1.0,1,23.02169
1.0,1,23.022394
1.0,1,23.023036
1.0,1,23.023698
-1.0,1,23.024361
1.0,1,23.024995
1.0,1,23.025657
1.0,1,23.026336
1.0,1,23.026965
1.0,1,23.02774
1.0,1,23.028475
-1.0,1,23.029134
1.0,1,23.029793
1.0,1,23.030473
1.0,1,23.031101
-1.0,1,23.031759
1.0,1,23.032447
1.0,1,23.033077
1.0,1,23.033734
1.0,1,23.034423
1.0,1,23.035097
1.0,1,23.035758
1.0,1,23.036469
1.0,1,23.037122
1.0,1,23.037876
1.0,1,23.038659
1.0,1,23.039316
1.0,1,23.039943
1.0,1,23.040601
1.0,1,23.041248
1.0,1,23.04189
1.0,1,23.042558
1.0,1,23.043189
1.0,1,23.04385
1.0,1,23.044515
-1.0,1,23.045145
1.0,1,23.045814
1.0,1,23.046499
1.0,1,23.047126
1.0,1,23.047908
1.0,1,23.048692
1.0,1,23.049359
1.0,1,23.04999
1.0,1,23.050649
1.0,1,23.05131
1.0,1,23.051939
-1.0,1,23.052604
1.0,1,23.05325
1.0,1,23.0539
1.0,1,23.054561
1.0,1,23.055239
1.0,1,23.055944
1.0,1,23.056605
-1.0,1,23.057306
1.0,1,23.058014
1.0,1,23.058784
1.0,1,23.059446
1.0,1,23.060076
1.0,1,23.060736
1.0,1,23.061401
1.0,1,23.062031
1.0,1,23.062696
1.0,1,23.06336
1.0,1,23.064009
1.0,1,23.064667
1.0,1,23.065353
1.0,1,23.065985
1.0,1,23.066646
1.0,1,23.067383
1.0,1,23.068096
1.0,1,23.068891
1.0,1,23.069548
1.0,1,23.070182
-1.0,1,23.070834
1.0,1,23.071494
1.0,1,23.072122
1.0,1,23.07278
1.0,1,23.073445
1.0,1,23.074072
1.0,1,23.074729
1.0,1,23.075387
1.0,1,23.076069
1.0,1,23.076729
1.0,1,23.077443
1.0,1,23.078111
1.0,1,23.078865
1.0,1,23.079528
1.0,1,23.080159
1.0,1,23.080817
1.0,1,23.081516
-1.0,1,23.082168
1.0,1,23.082828
1.0,1,23.083635
1.0,1,23.084329
1.0,1,23.084958
1.0,1,23.085616
1.0,1,23.086327
1.0,1,23.087011
1.0,1,23.087775
1.0,1,23.088599
1.0,1,23.089257
1.0,1,23.089929
1.0,1,23.09059
1.0,1,23.091213
1.0,1,23.091893
1.0,1,23.092552
1.0,1,23.093195
1.0,1,23.093858
1.0,1,23.094517
1.0,1,23.095153
1.0,1,23.095808
1.0,1,23.096467
1.0,1,23.097097
1.0,1,23.097846
1.0,1,23.098614
1.0,1,23.099241
1.0,1,23.099901
1.0,1,23.100558
1.0,1,23.101224
1.0,1,23.101961
1.0,1,23.102626
1.0,1,23.103276
1.0,1,23.103908
1.0,1,23.104597
1.0,1,23.105225
1.0,1,23.105902
1.0,1,23.106562
1.0,1,23.107189
1.0,1,23.107978
1.0,1,23.108755
1.0,1,23.109408
1.0,1,23.110044
1.0,1,23.110696
1.0,1,23.11135
1.0,1,23.111975
1.0,1,23.112661
-1.0,1,23.113386
1.0,1,23.114008
1.0,1,23.11466
1.0,1,23.115312
1.0,1,23.115937
1.0,1,23.116644
1.0,1,23.117462
1.0,1,23.118125
1.0,1,23.118878
1.0,1,23.119536
1.0,1,23.120162
1.0,1,23.120906
-1.0,1,23.121571
1.0,1,23.122196
1.0,1,23.122851
1.0,1,23.123508
1.0,1,23.124134
1.0,1,23.124784
1.0,1,23.125439
1.0,1,23.126061
1.0,1,23.126712
1.0,1,23.127455
1.0,1,23.128112
1.0,1,23.128883
1.0,1,23.129542
1.0,1,23.130167
1.0,1,23.130828
1.0,1,23.131491
-1.0,1,23.132116
1.0,1,23.132774
1.0,1,23.133462
1.0,1,23.13409
1.0,1,23.134808
1.0,1,23.135485
1.0,1,23.136109
1.0,1,23.13678
1.0,1,23.137506
1.0,1,23.138157
1.0,1,23.138918
1.0,1,23.139617
1.0,1,23.140302
1.0,1,23.140926
1.0,1,23.141592
1.0,1,23.142217
1.0,1,23.142879
1.0,1,23.143536
1.0,1,23.144163
1.0,1,23.14482
1.0,1,23.145479
1.0,1,23.146115
1.0,1,23.14677
1.0,1,23.147505
-1.0,1,23.148166
1.0,1,23.149019
1.0,1,23.149801
1.0,1,23.150461
1.0,1,23.151085
1.0,1,23.151741
1.0,1,23.152395
1.0,1,23.153108
1.0,1,23.153816
1.0,1,23.154475
1.0,1,23.155098
1.0,1,23.15575
1.0,1,23.156406
1.0,1,23.157028
1.0,1,23.157819
1.0,1,23.158566
1.0,1,23.159218
1.0,1,23.159871
1.0,1,23.160524
1.0,1,23.161148
1.0,1,23.161851
1.0,1,23.162553
-1.0,1,23.163178
1.0,1,23.163834
1.0,1,23.164495
1.0,1,23.165121
1.0,1,23.165775
1.0,1,23.166434
1.0,1,23.168359
1.0,1,23.169086
1.0,1,23.169815
1.0,1,23.170499
1.0,1,23.171125
1.0,1,23.17178
1.0,1,23.172439
1.0,1,23.173065
1.0,1,23.173724
1.0,1,23.174381
1.0,1,23.175007
1.0,1,23.175735
-1.0,1,23.176432
1.0,1,23.177171
1.0,1,23.177981
1.0,1,23.178768
1.0,1,23.179421
1.0,1,23.180049
1.0,1,23.180707
1.0,1,23.181365
1.0,1,23.181986
1.0,1,23.18265
1.0,1,23.183306
1.0,1,23.183932
1.0,1,23.18459
1.0,1,23.185214
1.0,1,23.185869
1.0,1,23.18656
1.0,1,23.187303
1.0,1,23.188076
1.0,1,23.18886
1.0,1,23.189525
1.0,1,23.190148
1.0,1,23.190924
1.0,1,23.191668
1.0,1,23.192331
1.0,1,23.192959
1.0,1,23.193655
1.0,1,23.194344
1.0,1,23.195024
-1.0,1,23.195707
1.0,1,23.196408
1.0,1,23.197086
1.0,1,23.197852
1.0,1,23.198674
1.0,1,23.199383
1.0,1,23.200048
1.0,1,23.200745
1.0,1,23.20149
1.0,1,23.202199
1.0,1,23.20296
1.0,1,23.203643
-1.0,1,23.204378
-1.0,1,23.2051
1.0,1,23.205814
1.0,1,23.206512
1.0,1,23.207417
1.0,1,23.208157
1.0,1,23.209141
1.0,1,23.209857
1.0,1,23.210602
1.0,1,23.211363
1.0,1,23.212086
1.0,1,23.212848
-1.0,1,23.21358
1.0,1,23.214342
1.0,1,23.215113
-1.0,1,23.215888
1.0,1,23.216627
1.0,1,23.217398
1.0,1,23.21815
1.0,1,23.218968
1.0,1,23.219648
1.0,1,23.220352
1.0,1,23.221052
1.0,1,23.221742
1.0,1,23.222432
1.0,1,23.223135
1.0,1,23.223871
1.0,1,23.224594
1.0,1,23.225355
1.0,1,23.226079
-1.0,1,23.226789
1.0,1,23.22757
1.0,1,23.228262
1.0,1,23.229048
1.0,1,23.229842
1.0,1,23.230505
1.0,1,23.231175
1.0,1,23.231877
1.0,1,23.23255
1.0,1,23.233248
1.0,1,23.233953
1.0,1,23.234702
1.0,1,23.235439
1.0,1,23.236114
1.0,1,23.236796
1.0,1,23.23757
1.0,1,23.23831
1.0,1,23.239085
1.0,1,23.239836
1.0,1,23.240551
1.0,1,23.241295
1.0,1,23.241975
1.0,1,23.242654
1.0,1,23.243332
1.0,1,23.244003
1.0,1,23.244689
1.0,1,23.245369
-1.0,1,23.246037
1.0,1,23.246714
1.0,1,23.247452
1.0,1,23.248152
1.0,1,23.248972
-1.0,1,23.249685
1.0,1,23.250383
1.0,1,23.251131
1.0,1,23.251933
1.0,1,23.252689
1.0,1,23.253477
1.0,1,23.254197
1.0,1,23.254899
1.0,1,23.255574
1.0,1,23.256227
1.0,1,23.256922
1.0,1,23.257698
1.0,1,23.258442
1.0,1,23.25922
1.0,1,23.259933
1.0,1,23.260607
1.0,1,23.261289
1.0,1,23.261966
1.0,1,23.262659
1.0,1,23.263334
1.0,1,23.264004
1.0,1,23.264699
1.0,1,23.265367
1.0,1,23.266033
1.0,1,23.266711
1.0,1,23.267467
1.0,1,23.268148
1.0,1,23.269018
-1.0,1,23.269795
1.0,1,23.270478
1.0,1,23.271149
1.0,1,23.271893
1.0,1,23.272591
-1.0,1,23.273238
1.0,1,23.273949
1.0,1,23.274712
1.0,1,23.275414
-1.0,1,23.276087
1.0,1,23.276774
1.0,1,23.277555
1.0,1,23.278227
1.0,1,23.279004
1.0,1,23.279757
1.0,1,23.280488
1.0,1,23.281195
1.0,1,23.281944
1.0,1,23.282633
-1.0,1,23.283315
1.0,1,23.283993
1.0,1,23.284713
1.0,1,23.285389
1.0,1,23.286063
1.0,1,23.286758
1.0,1,23.287522
1.0,1,23.288217
1.0,1,23.289034
1.0,1,23.289809
1.0,1,23.29049
1.0,1,23.291169
1.0,1,23.291916
1.0,1,23.29261
1.0,1,23.293293
1.0,1,23.293975
1.0,1,23.294666
1.0,1,23.295345
1.0,1,23.296021
-1.0,1,23.296702
1.0,1,23.297527
-1.0,1,23.298258
1.0,1,23.299016
1.0,1,23.299715
1.0,1,23.300398
1.0,1,23.301066
1.0,1,23.301741
1.0,1,23.302423
1.0,1,23.303097
1.0,1,23.303866
1.0,1,23.304648
1.0,1,23.305331
1.0,1,23.305991
1.0,1,23.306707
1.0,1,23.3075
1.0,1,23.308218
1.0,1,23.309002
1.0,1,23.309759
1.0,1,23.310477
1.0,1,23.311135
1.0,1,23.311882
1.0,1,23.312608
1.0,1,23.313306
1.0,1,23.314038
1.0,1,23.31472
1.0,1,23.315417
1.0,1,23.316157
1.0,1,23.316808
1.0,1,23.317554
1.0,1,23.318198
1.0,1,23.31895
1.0,1,23.319613
1.0,1,23.320253
1.0,1,23.320894
1.0,1,23.321551
1.0,1,23.322174
1.0,1,23.322832
1.0,1,23.32349
1.0,1,23.324115
1.0,1,23.32477
1.0,1,23.32543
1.0,1,23.326077
1.0,1,23.326727
1.0,1,23.327453
1.0,1,23.328114
1.0,1,23.328864
-1.0,1,23.329519
1.0,1,23.330142
1.0,1,23.330792
1.0,1,23.33146
-1.0,1,23.332087
1.0,1,23.33274
1.0,1,23.333391
1.0,1,23.334017
1.0,1,23.334671
1.0,1,23.335332
1.0,1,23.335956
1.0,1,23.336614
1.0,1,23.337288
1.0,1,23.337985
1.0,1,23.338804
1.0,1,23.33947
1.0,1,23.340095
1.0,1,23.34075
1.0,1,23.341406
1.0,1,23.342033
1.0,1,23.342698
1.0,1,23.343352
1.0,1,23.343976
1.0,1,23.34465
1.0,1,23.345309
1.0,1,23.345933
1.0,1,23.346591
1.0,1,23.347262
1.0,1,23.34798
-1.0,1,23.34875
1.0,1,23.349406
1.0,1,23.350033
1.0,1,23.350693
1.0,1,23.351351
1.0,1,23.351979
1.0,1,23.352639
1.0,1,23.353298
1.0,1,23.353928
1.0,1,23.354583
1.0,1,23.35522
-1.0,1,23.355891
1.0,1,23.356551
1.0,1,23.357176
1.0,1,23.357937
1.0,1,23.358708
1.0,1,23.35936
1.0,1,23.359985
1.0,1,23.360643
1.0,1,23.361294
1.0,1,23.361918
1.0,1,23.362573
1.0,1,23.363195
1.0,1,23.363846
1.0,1,23.364498
1.0,1,23.365122
1.0,1,23.365772
1.0,1,23.366434
1.0,1,23.367057
1.0,1,23.367837
1.0,1,23.368675
1.0,1,23.369353
1.0,1,23.369977
1.0,1,23.370635
1.0,1,23.37132
1.0,1,23.371944
1.0,1,23.372616
1.0,1,23.373262
1.0,1,23.374507
1.0,1,23.375148
-1.0,1,23.37604
1.0,1,23.376719
1.0,1,23.377425
1.0,1,23.378093
-1.0,1,23.378849
1.0,1,23.379507
1.0,1,23.380142
1.0,1,23.380797
1.0,1,23.381507
1.0,1,23.382136
1.0,1,23.382799
1.0,1,23.383467
1.0,1,23.384098
1.0,1,23.384758
1.0,1,23.38542
1.0,1,23.386045
1.0,1,23.386699
1.0,1,23.387461
1.0,1,23.388175
1.0,1,23.388931
1.0,1,23.389593
1.0,1,23.390224
1.0,1,23.390882
1.0,1,23.391545
1.0,1,23.392187
1.0,1,23.392846
1.0,1,23.393542
1.0,1,23.39417
1.0,1,23.394827
1.0,1,23.395519
1.0,1,23.396163
1.0,1,23.396816
1.0,1,23.39766
-1.0,1,23.398422
1.0,1,23.399096
1.0,1,23.399746
-1.0,1,23.40041
1.0,1,23.401036
1.0,1,23.401747
1.0,1,23.402464
1.0,1,23.403088
1.0,1,23.403822
1.0,1,23.404524
1.0,1,23.40515
1.0,1,23.405817
1.0,1,23.406474
1.0,1,23.407116
-1.0,1,23.407913
1.0,1,23.408718
1.0,1,23.409371
1.0,1,23.409995
-1.0,1,23.410648
1.0,1,23.411302
1.0,1,23.411979
1.0,1,23.412702
1.0,1,23.413359
1.0,1,23.413986
1.0,1,23.414648
1.0,1,23.41532
1.0,1,23.415949
1.0,1,23.416688
1.0,1,23.41745
1.0,1,23.418115
1.0,1,23.418866
-1.0,1,23.419532
1.0,1,23.420158
1.0,1,23.420819
1.0,1,23.421478
1.0,1,23.422107
1.0,1,23.422765
1.0,1,23.423441
1.0,1,23.42407
1.0,1,23.424748
1.0,1,23.425458
1.0,1,23.426142
1.0,1,23.426799
1.0,1,23.427559
1.0,1,23.428221
1.0,1,23.428974
1.0,1,23.429633
1.0,1,23.430287
1.0,1,23.430912
1.0,1,23.431576
1.0,1,23.432201
1.0,1,23.43296
1.0,1,23.433619
1.0,1,23.434261
1.0,1,23.434907
1.0,1,23.43557
1.0,1,23.436198
1.0,1,23.436862
1.0,1,23.437598
1.0,1,23.43831
1.0,1,23.439008
1.0,1,23.439662
1.0,1,23.440331
1.0,1,23.440959
1.0,1,23.441624
1.0,1,23.442286
1.0,1,23.442913
1.0,1,23.443578
1.0,1,23.444206
1.0,1,23.444911
1.0,1,23.445568
1.0,1,23.446198
1.0,1,23.446858
1.0,1,23.447642
1.0,1,23.448329
1.0,1,23.449025
1.0,1,23.449681
1.0,1,23.45035
1.0,1,23.45098
1.0,1,23.451651
1.0,1,23.452313
1.0,1,23.452946
1.0,1,23.453606
1.0,1,23.454246
1.0,1,23.454887
1.0,1,23.455544
1.0,1,23.456172
1.0,1,23.456841
1.0,1,23.457585
1.0,1,23.458226
1.0,1,23.459038
1.0,1,23.459697
1.0,1,23.460358
1.0,1,23.460985
1.0,1,23.461645
1.0,1,23.462307
1.0,1,23.46294
1.0,1,23.463598
1.0,1,23.464226
1.0,1,23.464888
1.0,1,23.465539
1.0,1,23.466165
1.0,1,23.466822
1.0,1,23.467591
1.0,1,23.468436
-1.0,1,23.469109
1.0,1,23.469766
1.0,1,23.470432
1.0,1,23.471062
1.0,1,23.471724
1.0,1,23.472378
1.0,1,23.473009
1.0,1,23.473666
1.0,1,23.474336
1.0,1,23.475087
1.0,1,23.475839
1.0,1,23.476494
1.0,1,23.477123
1.0,1,23.477893
1.0,1,23.478665
1.0,1,23.479325
1.0,1,23.479956
1.0,1,23.480609
1.0,1,23.481251
1.0,1,23.481896
1.0,1,23.482558
1.0,1,23.483184
1.0,1,23.483848
1.0,1,23.484508
1.0,1,23.485135
1.0,1,23.485801
1.0,1,23.486461
1.0,1,23.48709
-1.0,1,23.487874
-1.0,1,23.488631
1.0,1,23.489281
1.0,1,23.489935
1.0,1,23.490602
1.0,1,23.491248
1.0,1,23.491897
1.0,1,23.492556
1.0,1,23.493188
1.0,1,23.493851
1.0,1,23.49451
1.0,1,23.495142
1.0,1,23.495794
1.0,1,23.496484
1.0,1,23.497153
-1.0,1,23.49794
1.0,1,23.498737
1.0,1,23.499494
1.0,1,23.50019
1.0,1,24.39427
1.0,1,24.395107
1.0,1,24.39593
1.0,1,24.396637
1.0,1,24.397357
1.0,1,24.398114
1.0,1,24.398933
1.0,1,24.399719
1.0,1,24.400477
1.0,1,24.401157
1.0,1,24.401878
1.0,1,24.402605
1.0,1,24.403338
1.0,1,24.404047
1.0,1,24.404769
1.0,1,24.405508
1.0,1,24.406194
1.0,1,24.406916
1.0,1,24.407768
1.0,1,24.408567
1.0,1,24.40932
1.0,1,24.409995
1.0,1,24.410702
1.0,1,24.411462
1.0,1,24.412267
1.0,1,24.412913
1.0,1,24.413585
1.0,1,24.414243
1.0,1,24.414888
1.0,1,24.415597
1.0,1,24.416265
1.0,1,24.416905
1.0,1,24.417682
1.0,1,24.418391
1.0,1,24.419111
1.0,1,24.419779
1.0,1,24.420457
1.0,1,24.421095
1.0,1,24.421762
1.0,1,24.422431
1.0,1,24.423097
1.0,1,24.42376
1.0,1,24.424427
1.0,1,24.425056
1.0,1,24.425718
-1.0,1,24.426372
1.0,1,24.427002
1.0,1,24.427855
1.0,1,24.428716
1.0,1,24.429379
1.0,1,24.430007
1.0,1,24.430695
1.0,1,24.431515
-1.0,1,24.43228
1.0,1,24.43295
1.0,1,24.43366
1.0,1,24.434328
1.0,1,24.435019
1.0,1,24.435744
1.0,1,24.436472
1.0,1,24.437161
1.0,1,24.438
1.0,1,24.438831
1.0,1,24.439494
1.0,1,24.440127
1.0,1,24.440791
1.0,1,24.441458
1.0,1,24.442088
1.0,1,24.442751
1.0,1,24.443422
1.0,1,24.444056
1.0,1,24.444737
1.0,1,24.445402
1.0,1,24.446034
1.0,1,24.446695
1.0,1,24.447422
1.0,1,24.448138
1.0,1,24.448893
1.0,1,24.449561
1.0,1,24.450195
1.0,1,24.450865
1.0,1,24.451526
1.0,1,24.452182
1.0,1,24.452841
1.0,1,24.453501
1.0,1,24.454133
1.0,1,24.454811
1.0,1,24.455544
1.0,1,24.456176
1.0,1,24.456836
1.0,1,24.457546
1.0,1,24.45825
1.0,1,24.459011
1.0,1,24.459669
1.0,1,24.460428
1.0,1,24.461067
1.0,1,24.461725
1.0,1,24.462389
1.0,1,24.463019
1.0,1,24.463678
1.0,1,24.464335
1.0,1,24.464967
1.0,1,24.46563
1.0,1,24.466292
1.0,1,24.466926
1.0,1,24.467687
1.0,1,24.468384
1.0,1,24.469095
1.0,1,24.46975
1.0,1,24.470404
1.0,1,24.471028
1.0,1,24.471684
1.0,1,24.472337
1.0,1,24.472966
1.0,1,24.473665
1.0,1,24.474327
1.0,1,24.474968
1.0,1,24.475632
1.0,1,24.476288
1.0,1,24.476921
1.0,1,24.477654
1.0,1,24.478332
1.0,1,24.479059
1.0,1,24.479722
1.0,1,24.480398
1.0,1,24.481036
1.0,1,24.481705
1.0,1,24.482371
1.0,1,24.483005
1.0,1,24.483663
1.0,1,24.484324
1.0,1,24.484954
1.0,1,24.485617
1.0,1,24.486274
1.0,1,24.486906
1.0,1,24.487652
1.0,1,24.488343
1.0,1,24.489066
1.0,1,24.489722
1.0,1,24.490392
1.0,1,24.491021
1.0,1,24.49168
1.0,1,24.492334
1.0,1,24.492956
1.0,1,24.493613
1.0,1,24.494259
1.0,1,24.494888
1.0,1,24.495546
1.0,1,24.49617
1.0,1,24.496826
1.0,1,24.497536
-1.0,1,24.498227
1.0,1,24.498968
1.0,1,24.49963
1.0,1,24.500289
1.0,1,24.500923
1.0,1,24.501586
1.0,1,24.502224
1.0,1,24.502879
1.0,1,24.503551
1.0,1,24.504174
1.0,1,24.504842
1.0,1,24.5055
1.0,1,24.506125
1.0,1,24.506781
1.0,1,24.507523
1.0,1,24.508204
1.0,1,24.508968
1.0,1,24.509629
1.0,1,24.510283
1.0,1,24.510908
1.0,1,24.511608
1.0,1,24.512255
1.0,1,24.512885
1.0,1,24.51354
1.0,1,24.514166
1.0,1,24.514822
1.0,1,24.515482
1.0,1,24.51611
1.0,1,24.516762
1.0,1,24.517449
1.0,1,24.518132
1.0,1,24.518892
1.0,1,24.519552
1.0,1,24.520174
1.0,1,24.520827
1.0,1,24.521482
1.0,1,24.522106
1.0,1,24.52276
1.0,1,24.523416
1.0,1,24.524044
1.0,1,24.5247
1.0,1,24.525357
1.0,1,24.52598
1.0,1,24.526631
1.0,1,24.527313
1.0,1,24.528067
1.0,1,24.528819
1.0,1,24.529478
1.0,1,24.530133
1.0,1,24.530791
1.0,1,24.531492
1.0,1,24.532192
1.0,1,24.532876
1.0,1,24.53355
1.0,1,24.535962
1.0,1,24.536631
1.0,1,24.537318
1.0,1,24.538109
1.0,1,24.538951
1.0,1,24.539612
1.0,1,24.540259
1.0,1,24.540887
1.0,1,24.541543
1.0,1,24.542171
1.0,1,24.542829
1.0,1,24.543492
1.0,1,24.544127
1.0,1,24.544785
1.0,1,24.545446
1.0,1,24.546073
1.0,1,24.546794
-1.0,1,24.54755
1.0,1,24.548248
1.0,1,24.549065
1.0,1,24.549725
1.0,1,24.550382
1.0,1,24.551009
1.0,1,24.551666
1.0,1,24.552323
1.0,1,24.552949
1.0,1,24.553603
1.0,1,24.554248
1.0,1,24.554874
1.0,1,24.55553
1.0,1,24.556154
1.0,1,24.55681
1.0,1,24.557519
1.0,1,24.55819
1.0,1,24.558952
1.0,1,24.559608
1.0,1,24.560254
1.0,1,24.560883
1.0,1,24.561538
1.0,1,24.562163
1.0,1,24.562816
1.0,1,24.563475
1.0,1,24.564099
1.0,1,24.564747
1.0,1,24.565407
1.0,1,24.566033
1.0,1,24.566689
1.0,1,24.56735
1.0,1,24.568081
1.0,1,24.568845
1.0,1,24.569498
1.0,1,24.570122
1.0,1,24.570774
1.0,1,24.571434
1.0,1,24.57206
1.0,1,24.572712
1.0,1,24.573368
1.0,1,24.573997
1.0,1,24.574649
1.0,1,24.575321
1.0,1,24.575944
1.0,1,24.576598
1.0,1,24.577246
1.0,1,24.577981
-1.0,1,24.578734
1.0,1,24.579388
1.0,1,24.58001
1.0,1,24.58066
1.0,1,24.581307
1.0,1,24.58193
1.0,1,24.58258
1.0,1,24.583201
1.0,1,24.583855
1.0,1,24.584506
1.0,1,24.585131
1.0,1,24.585788
1.0,1,24.586447
1.0,1,24.58707
1.0,1,24.587842
1.0,1,24.58855
1.0,1,24.589252
1.0,1,24.589881
1.0,1,24.59053
1.0,1,24.591153
1.0,1,24.591838
1.0,1,24.592522
1.0,1,24.593145
1.0,1,24.593798
1.0,1,24.594451
1.0,1,24.595075
1.0,1,24.595731
1.0,1,24.59639
1.0,1,24.597014
1.0,1,24.597764
1.0,1,24.598454
1.0,1,24.599158
1.0,1,24.599808
1.0,1,24.600464
1.0,1,24.601092
1.0,1,24.601746
1.0,1,24.602402
1.0,1,24.603027
-1.0,1,24.60368
1.0,1,24.604334
1.0,1,24.604963
1.0,1,24.605621
1.0,1,24.606267
1.0,1,24.606895
1.0,1,24.60767
1.0,1,24.608342
1.0,1,24.609072
1.0,1,24.609724
1.0,1,24.610376
1.0,1,24.611003
1.0,1,24.611652
1.0,1,24.612304
1.0,1,24.612929
1.0,1,24.613587
-1.0,1,24.614221
1.0,1,24.614867
1.0,1,24.615546
1.0,1,24.616172
1.0,1,24.616824
1.0,1,24.617527
1.0,1,24.618197
1.0,1,24.61896
1.0,1,24.619615
1.0,1,24.620261
1.0,1,24.620889
1.0,1,24.621543
1.0,1,24.622167
1.0,1,24.622821
1.0,1,24.623481
-1.0,1,24.624106
1.0,1,24.624755
1.0,1,24.625413
1.0,1,24.626035
1.0,1,24.626686
1.0,1,24.627345
1.0,1,24.628072
1.0,1,24.628836
1.0,1,24.62949
1.0,1,24.630112
1.0,1,24.63077
1.0,1,24.631423
1.0,1,24.632047
1.0,1,24.632695
1.0,1,24.633348
1.0,1,24.63397
1.0,1,24.634618
1.0,1,24.63527
1.0,1,24.635892
1.0,1,24.636543
1.0,1,24.637165
1.0,1,24.637929
1.0,1,24.63871
1.0,1,24.639379
1.0,1,24.640001
1.0,1,24.640692
1.0,1,24.641347
1.0,1,24.641968
1.0,1,24.642663
1.0,1,24.643328
1.0,1,24.643947
1.0,1,24.6446
1.0,1,24.645245
1.0,1,24.645873
1.0,1,24.646523
1.0,1,24.647145
1.0,1,24.647943
-1.0,1,24.64867
1.0,1,24.649336
1.0,1,24.649956
1.0,1,24.650605
1.0,1,24.651249
1.0,1,24.651904
1.0,1,24.652655
1.0,1,24.653316
1.0,1,24.653934
1.0,1,24.654584
1.0,1,24.655205
1.0,1,24.655854
1.0,1,24.656502
1.0,1,24.657127
1.0,1,24.657899
1.0,1,24.658663
1.0,1,24.659354
1.0,1,24.660098
1.0,1,24.660797
1.0,1,24.661493
1.0,1,24.66215
1.0,1,24.662802
1.0,1,24.663457
1.0,1,24.664076
1.0,1,24.664722
1.0,1,24.665377
1.0,1,24.665999
1.0,1,24.666699
1.0,1,24.667463
1.0,1,24.668172
1.0,1,24.668956
1.0,1,24.669617
1.0,1,24.670263
1.0,1,24.67089
1.0,1,24.671683
1.0,1,24.672367
1.0,1,24.672995
1.0,1,24.6737
1.0,1,24.674355
1.0,1,24.67498
1.0,1,24.675689
1.0,1,24.676348
1.0,1,24.676973
-1.0,1,24.677761
1.0,1,24.678447
1.0,1,24.679127
1.0,1,24.679776
1.0,1,24.680433
1.0,1,24.681057
1.0,1,24.681714
1.0,1,24.682369
1.0,1,24.682988
1.0,1,24.683699
1.0,1,24.684376
1.0,1,24.685001
1.0,1,24.685661
1.0,1,24.686313
1.0,1,24.686934
1.0,1,24.687797
1.0,1,24.688544
1.0,1,24.68925
1.0,1,24.689878
1.0,1,24.690532
1.0,1,24.691153
1.0,1,24.691803
1.0,1,24.692464
1.0,1,24.693181
1.0,1,24.693864
1.0,1,24.694585
1.0,1,24.695283
1.0,1,24.695944
1.0,1,24.696658
1.0,1,24.697382
1.0,1,24.698108
1.0,1,24.698915
1.0,1,24.699723
1.0,1,24.70042
1.0,1,24.701043
1.0,1,24.701696
1.0,1,24.70235
1.0,1,24.702971
1.0,1,24.703623
1.0,1,24.704271
1.0,1,24.704893
1.0,1,24.70555
1.0,1,24.70617
1.0,1,24.706886
1.0,1,24.707713
1.0,1,24.708449
